NAME,ROW,COL,RAD
datasets/train/1663.npy,172,114,41
datasets/train/1664.npy,142,1,35
datasets/train/1665.npy,47,22,13
datasets/train/1666.npy,63,64,58
datasets/train/1667.npy,80,136,7
datasets/train/1668.npy,167,132,84
datasets/train/1669.npy,21,14,23
datasets/train/1670.npy,126,155,50
datasets/train/1671.npy,79,85,34
datasets/train/1672.npy,10,116,20
datasets/train/1673.npy,16,32,83
datasets/train/1674.npy,97,85,71
datasets/train/1675.npy,92,27,78
datasets/train/1676.npy,171,109,95
datasets/train/1677.npy,81,176,23
datasets/train/1678.npy,12,124,47
datasets/train/1679.npy,198,177,62
datasets/train/1680.npy,65,190,26
datasets/train/1681.npy,25,173,26
datasets/train/1682.npy,97,25,27
datasets/train/1683.npy,142,130,17
datasets/train/1684.npy,69,111,83
datasets/train/1685.npy,81,148,57
datasets/train/1686.npy,81,76,62
datasets/train/1687.npy,22,29,72
datasets/train/1688.npy,106,136,5
datasets/train/1689.npy,74,67,67
datasets/train/1690.npy,182,108,73
datasets/train/1691.npy,80,104,89
datasets/train/1692.npy,165,6,6
datasets/train/1693.npy,189,176,70
datasets/train/1694.npy,51,41,30
datasets/train/1695.npy,46,65,5
datasets/train/1696.npy,124,102,35
datasets/train/1697.npy,123,117,88
datasets/train/1698.npy,181,187,96
datasets/train/1699.npy,120,23,42
datasets/train/1700.npy,165,35,42
datasets/train/1701.npy,193,7,19
datasets/train/1702.npy,12,95,29
datasets/train/1703.npy,171,187,6
datasets/train/1704.npy,47,175,18
datasets/train/1705.npy,68,1,48
datasets/train/1706.npy,33,87,97
datasets/train/1707.npy,181,96,8
datasets/train/1708.npy,75,39,14
datasets/train/1709.npy,150,147,29
datasets/train/1710.npy,139,191,31
datasets/train/1711.npy,39,9,41
datasets/train/1712.npy,110,27,79
datasets/train/1713.npy,45,70,4
datasets/train/1714.npy,188,35,91
datasets/train/1715.npy,190,60,3
datasets/train/1716.npy,177,24,87
datasets/train/1717.npy,54,96,12
datasets/train/1718.npy,146,97,36
datasets/train/1719.npy,10,67,14
datasets/train/1720.npy,0,144,96
datasets/train/1721.npy,42,101,76
datasets/train/1722.npy,40,34,26
datasets/train/1723.npy,85,145,12
datasets/train/1724.npy,188,69,34
datasets/train/1725.npy,69,143,19
datasets/train/1726.npy,180,135,60
datasets/train/1727.npy,127,190,33
datasets/train/1728.npy,46,81,65
datasets/train/1729.npy,123,112,20
datasets/train/1730.npy,43,28,94
datasets/train/1731.npy,87,107,62
datasets/train/1732.npy,46,142,66
datasets/train/1733.npy,108,168,48
datasets/train/1734.npy,93,185,3
datasets/train/1735.npy,44,135,56
datasets/train/1736.npy,29,32,53
datasets/train/1737.npy,118,23,16
datasets/train/1738.npy,152,188,93
datasets/train/1739.npy,8,190,37
datasets/train/1740.npy,100,11,28
datasets/train/1741.npy,165,60,58
datasets/train/1742.npy,186,141,66
datasets/train/1743.npy,128,187,19
datasets/train/1744.npy,36,58,8
datasets/train/1745.npy,135,88,61
datasets/train/1746.npy,129,186,30
datasets/train/1747.npy,88,166,37
datasets/train/1748.npy,31,185,6
datasets/train/1749.npy,180,121,40
datasets/train/1750.npy,15,0,8
datasets/train/1751.npy,157,174,74
datasets/train/1752.npy,128,80,80
datasets/train/1753.npy,101,62,7
datasets/train/1754.npy,110,100,17
datasets/train/1755.npy,51,162,21
datasets/train/1756.npy,93,135,62
datasets/train/1757.npy,1,70,70
datasets/train/1758.npy,65,158,57
datasets/train/1759.npy,123,141,94
datasets/train/1760.npy,155,84,2
datasets/train/1761.npy,169,158,57
datasets/train/1762.npy,96,189,48
datasets/train/1763.npy,107,153,94
datasets/train/1764.npy,85,139,69
datasets/train/1765.npy,54,34,3
datasets/train/1766.npy,197,86,57
datasets/train/1767.npy,173,147,72
datasets/train/1768.npy,93,178,84
datasets/train/1769.npy,107,38,42
datasets/train/1770.npy,107,152,54
datasets/train/1771.npy,19,58,45
datasets/train/1772.npy,11,17,17
datasets/train/1773.npy,4,115,14
datasets/train/1774.npy,146,29,40
datasets/train/1775.npy,83,88,63
datasets/train/1776.npy,58,37,95
datasets/train/1777.npy,93,94,31
datasets/train/1778.npy,165,168,35
datasets/train/1779.npy,50,111,13
datasets/train/1780.npy,2,107,30
datasets/train/1781.npy,15,71,99
datasets/train/1782.npy,43,63,53
datasets/train/1783.npy,82,55,36
datasets/train/1784.npy,160,4,34
datasets/train/1785.npy,68,136,42
datasets/train/1786.npy,3,39,66
datasets/train/1787.npy,70,154,42
datasets/train/1788.npy,132,151,92
datasets/train/1789.npy,88,84,41
datasets/train/1790.npy,35,115,4
datasets/train/1791.npy,96,151,17
datasets/train/1792.npy,188,30,52
datasets/train/1793.npy,79,75,16
datasets/train/1794.npy,99,105,28
datasets/train/1795.npy,109,26,92
datasets/train/1796.npy,185,136,57
datasets/train/1797.npy,24,181,91
datasets/train/1798.npy,51,23,61
datasets/train/1799.npy,103,116,3
datasets/train/1800.npy,37,124,63
datasets/train/1801.npy,117,34,70
datasets/train/1802.npy,167,186,34
datasets/train/1803.npy,79,28,68
datasets/train/1804.npy,30,66,32
datasets/train/1805.npy,109,60,92
datasets/train/1806.npy,138,166,71
datasets/train/1807.npy,192,8,22
datasets/train/1808.npy,81,70,53
datasets/train/1809.npy,16,87,69
datasets/train/1810.npy,32,163,25
datasets/train/1811.npy,55,82,80
datasets/train/1812.npy,82,164,90
datasets/train/1813.npy,109,138,24
datasets/train/1814.npy,11,78,89
datasets/train/1815.npy,102,4,93
datasets/train/1816.npy,83,18,15
datasets/train/1817.npy,171,70,91
datasets/train/1818.npy,159,138,46
datasets/train/1819.npy,136,64,17
datasets/train/1820.npy,25,41,13
datasets/train/1821.npy,112,197,81
datasets/train/1822.npy,91,84,39
datasets/train/1823.npy,154,140,34
datasets/train/1824.npy,93,149,61
datasets/train/1825.npy,56,71,75
datasets/train/1826.npy,107,17,48
datasets/train/1827.npy,110,5,86
datasets/train/1828.npy,164,186,33
datasets/train/1829.npy,171,97,71
datasets/train/1830.npy,160,135,32
datasets/train/1831.npy,170,24,77
datasets/train/1832.npy,50,93,87
datasets/train/1833.npy,104,133,85
datasets/train/1834.npy,172,178,41
datasets/train/1835.npy,118,187,98
datasets/train/1836.npy,141,174,84
datasets/train/1837.npy,49,100,63
datasets/train/1838.npy,132,185,88
datasets/train/1839.npy,105,100,49
datasets/train/1840.npy,133,28,72
datasets/train/1841.npy,196,101,61
datasets/train/1842.npy,20,2,65
datasets/train/1843.npy,95,177,42
datasets/train/1844.npy,149,23,17
datasets/train/1845.npy,102,45,40
datasets/train/1846.npy,85,102,39
datasets/train/1847.npy,93,166,34
datasets/train/1848.npy,123,118,74
datasets/train/1849.npy,107,179,37
datasets/train/1850.npy,77,161,70
datasets/train/1851.npy,44,137,63
datasets/train/1852.npy,76,192,23
datasets/train/1853.npy,108,65,12
datasets/train/1854.npy,106,95,46
datasets/train/1855.npy,54,147,20
datasets/train/1856.npy,152,154,92
datasets/train/1857.npy,72,157,71
datasets/train/1858.npy,56,171,26
datasets/train/1859.npy,97,64,81
datasets/train/1860.npy,55,17,93
datasets/train/1861.npy,151,12,53
datasets/train/1862.npy,138,131,48
datasets/train/1863.npy,3,98,62
datasets/train/1864.npy,41,195,26
datasets/train/1865.npy,12,117,54
datasets/train/1866.npy,91,90,94
datasets/train/1867.npy,12,25,78
datasets/train/1868.npy,161,138,94
datasets/train/1869.npy,138,199,44
datasets/train/1870.npy,150,140,25
datasets/train/1871.npy,161,73,63
datasets/train/1872.npy,166,184,54
datasets/train/1873.npy,184,36,51
datasets/train/1874.npy,96,92,42
datasets/train/1875.npy,186,154,12
datasets/train/1876.npy,56,102,41
datasets/train/1877.npy,149,111,94
datasets/train/1878.npy,113,191,20
datasets/train/1879.npy,146,38,5
datasets/train/1880.npy,83,29,58
datasets/train/1881.npy,19,34,60
datasets/train/1882.npy,176,23,94
datasets/train/1883.npy,3,144,43
datasets/train/1884.npy,91,53,79
datasets/train/1885.npy,106,188,22
datasets/train/1886.npy,67,117,88
datasets/train/1887.npy,120,21,62
datasets/train/1888.npy,40,5,88
datasets/train/1889.npy,40,69,73
datasets/train/1890.npy,171,141,44
datasets/train/1891.npy,89,99,57
datasets/train/1892.npy,16,50,45
datasets/train/1893.npy,51,154,39
datasets/train/1894.npy,198,82,92
datasets/train/1895.npy,165,171,39
datasets/train/1896.npy,108,150,2
datasets/train/1897.npy,92,55,73
datasets/train/1898.npy,136,112,16
datasets/train/1899.npy,163,126,53
datasets/train/1900.npy,77,62,60
datasets/train/1901.npy,122,51,84
datasets/train/1902.npy,145,32,72
datasets/train/1903.npy,189,185,54
datasets/train/1904.npy,83,98,24
datasets/train/1905.npy,107,86,52
datasets/train/1906.npy,106,113,35
datasets/train/1907.npy,117,182,47
datasets/train/1908.npy,120,119,82
datasets/train/1909.npy,57,77,35
datasets/train/1910.npy,55,41,38
datasets/train/1911.npy,54,125,78
datasets/train/1912.npy,114,196,64
datasets/train/1913.npy,107,79,7
datasets/train/1914.npy,186,16,61
datasets/train/1915.npy,126,112,86
datasets/train/1916.npy,178,137,97
datasets/train/1917.npy,10,124,32
datasets/train/1918.npy,91,146,5
datasets/train/1919.npy,92,181,36
datasets/train/1920.npy,124,41,63
datasets/train/1921.npy,171,22,28
datasets/train/1922.npy,84,1,39
datasets/train/1923.npy,68,2,78
datasets/train/1924.npy,111,147,49
datasets/train/1925.npy,120,195,71
datasets/train/1926.npy,137,138,3
datasets/train/1927.npy,25,176,65
datasets/train/1928.npy,173,176,93
datasets/train/1929.npy,103,79,84
datasets/train/1930.npy,186,153,29
datasets/train/1931.npy,111,117,4
datasets/train/1932.npy,164,8,21
datasets/train/1933.npy,153,75,50
datasets/train/1934.npy,114,87,95
datasets/train/1935.npy,165,56,13
datasets/train/1936.npy,13,100,83
datasets/train/1937.npy,66,75,75
datasets/train/1938.npy,153,104,57
datasets/train/1939.npy,134,193,10
datasets/train/1940.npy,22,74,7
datasets/train/1941.npy,86,36,26
datasets/train/1942.npy,35,42,14
datasets/train/1943.npy,28,39,7
datasets/train/1944.npy,13,152,68
datasets/train/1945.npy,127,24,72
datasets/train/1946.npy,160,119,84
datasets/train/1947.npy,154,130,7
datasets/train/1948.npy,54,55,51
datasets/train/1949.npy,134,170,51
datasets/train/1950.npy,189,82,88
datasets/train/1951.npy,3,105,95
datasets/train/1952.npy,18,49,58
datasets/train/1953.npy,25,61,93
datasets/train/1954.npy,121,96,58
datasets/train/1955.npy,137,175,88
datasets/train/1956.npy,175,158,34
datasets/train/1957.npy,48,144,73
datasets/train/1958.npy,3,129,47
datasets/train/1959.npy,162,116,83
datasets/train/1960.npy,47,13,73
datasets/train/1961.npy,184,34,12
datasets/train/1962.npy,98,188,92
datasets/train/1963.npy,177,118,25
datasets/train/1964.npy,68,160,29
datasets/train/1965.npy,120,71,9
datasets/train/1966.npy,124,104,39
datasets/train/1967.npy,157,75,85
datasets/train/1968.npy,191,130,71
datasets/train/1969.npy,41,149,12
datasets/train/1970.npy,140,55,49
datasets/train/1971.npy,24,36,10
datasets/train/1972.npy,182,25,38
datasets/train/1973.npy,26,15,52
datasets/train/1974.npy,20,159,40
datasets/train/1975.npy,46,101,93
datasets/train/1976.npy,135,199,96
datasets/train/1977.npy,54,130,81
datasets/train/1978.npy,74,199,62
datasets/train/1979.npy,167,107,43
datasets/train/1980.npy,65,35,36
datasets/train/1981.npy,54,186,49
datasets/train/1982.npy,160,59,26
datasets/train/1983.npy,107,199,41
datasets/train/1984.npy,159,22,24
datasets/train/1985.npy,96,109,97
datasets/train/1986.npy,115,68,60
datasets/train/1987.npy,24,171,37
datasets/train/1988.npy,131,160,91
datasets/train/1989.npy,144,26,86
datasets/train/1990.npy,125,148,61
datasets/train/1991.npy,149,7,25
datasets/train/1992.npy,149,179,36
datasets/train/1993.npy,180,161,88
datasets/train/1994.npy,2,105,23
datasets/train/1995.npy,62,136,52
datasets/train/1996.npy,160,197,59
datasets/train/1997.npy,69,35,61
datasets/train/1998.npy,68,113,48
datasets/train/1999.npy,28,77,66
datasets/train/2000.npy,45,179,34
datasets/train/2001.npy,121,135,51
datasets/train/2002.npy,137,51,24
datasets/train/2003.npy,91,31,11
datasets/train/2004.npy,17,124,30
datasets/train/2005.npy,160,161,79
datasets/train/2006.npy,43,74,77
datasets/train/2007.npy,142,195,88
datasets/train/2008.npy,117,123,68
datasets/train/2009.npy,95,8,57
datasets/train/2010.npy,92,35,83
datasets/train/2011.npy,96,74,71
datasets/train/2012.npy,34,186,46
datasets/train/2013.npy,178,160,53
datasets/train/2014.npy,142,179,96
datasets/train/2015.npy,62,91,60
datasets/train/2016.npy,67,96,24
datasets/train/2017.npy,17,193,89
datasets/train/2018.npy,90,126,24
datasets/train/2019.npy,185,104,96
datasets/train/2020.npy,154,49,4
datasets/train/2021.npy,111,4,72
datasets/train/2022.npy,166,163,53
datasets/train/2023.npy,78,149,96
datasets/train/2024.npy,93,163,67
datasets/train/2025.npy,185,6,4
datasets/train/2026.npy,164,26,85
datasets/train/2027.npy,103,112,89
datasets/train/2028.npy,70,169,51
datasets/train/2029.npy,185,16,20
datasets/train/2030.npy,45,191,62
datasets/train/2031.npy,61,29,52
datasets/train/2032.npy,77,117,10
datasets/train/2033.npy,88,26,67
datasets/train/2034.npy,69,152,17
datasets/train/2035.npy,7,126,84
datasets/train/2036.npy,93,121,36
datasets/train/2037.npy,112,40,19
datasets/train/2038.npy,133,135,28
datasets/train/2039.npy,3,159,65
datasets/train/2040.npy,71,12,78
datasets/train/2041.npy,17,14,24
datasets/train/2042.npy,152,135,32
datasets/train/2043.npy,71,137,32
datasets/train/2044.npy,181,74,96
datasets/train/2045.npy,55,166,39
datasets/train/2046.npy,36,44,66
datasets/train/2047.npy,34,142,1
datasets/train/2048.npy,197,139,60
datasets/train/2049.npy,94,174,34
datasets/train/2050.npy,29,86,46
datasets/train/2051.npy,151,12,75
datasets/train/2052.npy,1,193,76
datasets/train/2053.npy,3,4,97
datasets/train/2054.npy,49,48,70
datasets/train/2055.npy,117,7,14
datasets/train/2056.npy,40,176,54
datasets/train/2057.npy,61,98,51
datasets/train/2058.npy,155,97,16
datasets/train/2059.npy,26,154,42
datasets/train/2060.npy,168,153,65
datasets/train/2061.npy,109,9,48
datasets/train/2062.npy,104,149,57
datasets/train/2063.npy,36,35,40
datasets/train/2064.npy,5,195,41
datasets/train/2065.npy,113,63,66
datasets/train/2066.npy,185,131,5
datasets/train/2067.npy,193,87,81
datasets/train/2068.npy,50,131,39
datasets/train/2069.npy,118,133,43
datasets/train/2070.npy,84,29,24
datasets/train/2071.npy,23,65,17
datasets/train/2072.npy,134,180,12
datasets/train/2073.npy,29,11,74
datasets/train/2074.npy,125,6,32
datasets/train/2075.npy,81,81,74
datasets/train/2076.npy,15,116,27
datasets/train/2077.npy,21,171,97
datasets/train/2078.npy,174,117,49
datasets/train/2079.npy,159,171,52
datasets/train/2080.npy,67,151,59
datasets/train/2081.npy,74,72,48
datasets/train/2082.npy,141,133,72
datasets/train/2083.npy,29,103,11
datasets/train/2084.npy,65,158,91
datasets/train/2085.npy,51,91,73
datasets/train/2086.npy,19,116,51
datasets/train/2087.npy,100,185,59
datasets/train/2088.npy,61,109,95
datasets/train/2089.npy,57,199,39
datasets/train/2090.npy,42,22,16
datasets/train/2091.npy,108,115,91
datasets/train/2092.npy,191,115,67
datasets/train/2093.npy,53,31,25
datasets/train/2094.npy,108,46,85
datasets/train/2095.npy,77,78,32
datasets/train/2096.npy,85,143,92
datasets/train/2097.npy,164,123,2
datasets/train/2098.npy,110,57,40
datasets/train/2099.npy,194,91,93
datasets/train/2100.npy,103,186,97
datasets/train/2101.npy,102,153,87
datasets/train/2102.npy,196,79,82
datasets/train/2103.npy,124,128,3
datasets/train/2104.npy,182,158,46
datasets/train/2105.npy,157,23,94
datasets/train/2106.npy,146,10,95
datasets/train/2107.npy,48,149,79
datasets/train/2108.npy,42,130,63
datasets/train/2109.npy,179,34,96
datasets/train/2110.npy,96,33,99
datasets/train/2111.npy,7,121,13
datasets/train/2112.npy,176,86,49
datasets/train/2113.npy,109,2,50
datasets/train/2114.npy,95,72,64
datasets/train/2115.npy,36,3,60
datasets/train/2116.npy,122,176,89
datasets/train/2117.npy,147,82,68
datasets/train/2118.npy,147,84,30
datasets/train/2119.npy,59,72,33
datasets/train/2120.npy,190,77,78
datasets/train/2121.npy,111,83,1
datasets/train/2122.npy,108,112,61
datasets/train/2123.npy,128,155,28
datasets/train/2124.npy,33,137,29
datasets/train/2125.npy,180,174,54
datasets/train/2126.npy,114,125,41
datasets/train/2127.npy,82,0,22
datasets/train/2128.npy,78,192,42
datasets/train/2129.npy,132,173,67
datasets/train/2130.npy,78,116,60
datasets/train/2131.npy,145,175,72
datasets/train/2132.npy,16,137,58
datasets/train/2133.npy,174,108,15
datasets/train/2134.npy,187,141,14
datasets/train/2135.npy,11,50,65
datasets/train/2136.npy,112,122,16
datasets/train/2137.npy,134,176,46
datasets/train/2138.npy,77,164,13
datasets/train/2139.npy,90,6,63
datasets/train/2140.npy,51,196,78
datasets/train/2141.npy,154,134,41
datasets/train/2142.npy,41,152,7
datasets/train/2143.npy,186,117,98
datasets/train/2144.npy,124,55,16
datasets/train/2145.npy,191,13,14
datasets/train/2146.npy,175,164,60
datasets/train/2147.npy,65,182,20
datasets/train/2148.npy,77,89,54
datasets/train/2149.npy,140,39,5
datasets/train/2150.npy,111,90,73
datasets/train/2151.npy,127,118,70
datasets/train/2152.npy,146,72,33
datasets/train/2153.npy,126,194,92
datasets/train/2154.npy,7,119,85
datasets/train/2155.npy,25,63,45
datasets/train/2156.npy,81,39,93
datasets/train/2157.npy,72,25,27
datasets/train/2158.npy,169,149,40
datasets/train/2159.npy,37,194,59
datasets/train/2160.npy,90,72,5
datasets/train/2161.npy,100,169,44
datasets/train/2162.npy,183,186,92
datasets/train/2163.npy,135,29,69
datasets/train/2164.npy,85,132,13
datasets/train/2165.npy,174,98,87
datasets/train/2166.npy,192,43,42
datasets/train/2167.npy,126,85,97
datasets/train/2168.npy,185,141,26
datasets/train/2169.npy,159,126,25
datasets/train/2170.npy,28,56,99
datasets/train/2171.npy,65,29,21
datasets/train/2172.npy,116,93,36
datasets/train/2173.npy,199,134,65
datasets/train/2174.npy,52,126,93
datasets/train/2175.npy,30,147,28
datasets/train/2176.npy,185,197,11
datasets/train/2177.npy,111,41,26
datasets/train/2178.npy,105,54,40
datasets/train/2179.npy,195,60,68
datasets/train/2180.npy,159,175,82
datasets/train/2181.npy,86,196,16
datasets/train/2182.npy,183,169,73
datasets/train/2183.npy,123,115,76
datasets/train/2184.npy,18,88,11
datasets/train/2185.npy,177,78,85
datasets/train/2186.npy,88,96,95
datasets/train/2187.npy,91,28,98
datasets/train/2188.npy,159,93,7
datasets/train/2189.npy,45,63,40
datasets/train/2190.npy,186,155,52
datasets/train/2191.npy,145,83,47
datasets/train/2192.npy,41,185,84
datasets/train/2193.npy,40,172,43
datasets/train/2194.npy,149,136,45
datasets/train/2195.npy,135,2,28
datasets/train/2196.npy,69,76,76
datasets/train/2197.npy,22,73,98
datasets/train/2198.npy,8,47,41
datasets/train/2199.npy,39,143,37
datasets/train/2200.npy,162,7,65
datasets/train/2201.npy,107,87,1
datasets/train/2202.npy,72,151,72
datasets/train/2203.npy,199,62,24
datasets/train/2204.npy,79,183,93
datasets/train/2205.npy,177,98,67
datasets/train/2206.npy,78,188,98
datasets/train/2207.npy,119,157,26
datasets/train/2208.npy,54,98,31
datasets/train/2209.npy,192,194,28
datasets/train/2210.npy,100,8,72
datasets/train/2211.npy,139,173,53
datasets/train/2212.npy,133,14,12
datasets/train/2213.npy,160,196,32
datasets/train/2214.npy,86,46,27
datasets/train/2215.npy,30,6,20
datasets/train/2216.npy,50,127,93
datasets/train/2217.npy,36,182,60
datasets/train/2218.npy,108,13,7
datasets/train/2219.npy,136,188,58
datasets/train/2220.npy,120,76,55
datasets/train/2221.npy,66,174,35
datasets/train/2222.npy,20,193,57
datasets/train/2223.npy,136,131,15
datasets/train/2224.npy,69,81,91
datasets/train/2225.npy,71,107,53
datasets/train/2226.npy,51,27,30
datasets/train/2227.npy,166,83,55
datasets/train/2228.npy,173,121,30
datasets/train/2229.npy,139,129,85
datasets/train/2230.npy,68,174,98
datasets/train/2231.npy,5,46,96
datasets/train/2232.npy,67,183,71
datasets/train/2233.npy,127,98,27
datasets/train/2234.npy,59,141,18
datasets/train/2235.npy,31,140,38
datasets/train/2236.npy,29,190,39
datasets/train/2237.npy,172,58,2
datasets/train/2238.npy,67,0,54
datasets/train/2239.npy,147,18,96
datasets/train/2240.npy,76,121,28
datasets/train/2241.npy,147,99,51
datasets/train/2242.npy,172,188,31
datasets/train/2243.npy,158,118,69
datasets/train/2244.npy,197,122,83
datasets/train/2245.npy,91,60,15
datasets/train/2246.npy,178,184,59
datasets/train/2247.npy,190,161,83
datasets/train/2248.npy,108,2,5
datasets/train/2249.npy,117,2,5
datasets/train/2250.npy,52,199,2
datasets/train/2251.npy,175,65,74
datasets/train/2252.npy,51,69,30
datasets/train/2253.npy,48,135,4
datasets/train/2254.npy,43,98,8
datasets/train/2255.npy,160,157,52
datasets/train/2256.npy,31,37,34
datasets/train/2257.npy,25,5,81
datasets/train/2258.npy,59,44,59
datasets/train/2259.npy,199,90,70
datasets/train/2260.npy,20,175,49
datasets/train/2261.npy,179,72,63
datasets/train/2262.npy,144,76,47
datasets/train/2263.npy,170,19,20
datasets/train/2264.npy,181,116,42
datasets/train/2265.npy,194,192,48
datasets/train/2266.npy,4,143,44
datasets/train/2267.npy,108,14,61
datasets/train/2268.npy,113,8,18
datasets/train/2269.npy,180,46,92
datasets/train/2270.npy,136,136,21
datasets/train/2271.npy,80,166,55
datasets/train/2272.npy,71,98,73
datasets/train/2273.npy,162,64,91
datasets/train/2274.npy,38,96,88
datasets/train/2275.npy,70,107,97
datasets/train/2276.npy,32,186,25
datasets/train/2277.npy,140,48,6
datasets/train/2278.npy,19,92,84
datasets/train/2279.npy,6,26,92
datasets/train/2280.npy,1,132,9
datasets/train/2281.npy,186,168,70
datasets/train/2282.npy,189,114,19
datasets/train/2283.npy,105,183,17
datasets/train/2284.npy,181,41,53
datasets/train/2285.npy,96,167,15
datasets/train/2286.npy,80,42,40
datasets/train/2287.npy,68,161,88
datasets/train/2288.npy,40,30,11
datasets/train/2289.npy,100,186,91
datasets/train/2290.npy,82,53,68
datasets/train/2291.npy,114,116,95
datasets/train/2292.npy,166,198,59
datasets/train/2293.npy,46,175,68
datasets/train/2294.npy,71,179,50
datasets/train/2295.npy,105,120,25
datasets/train/2296.npy,111,140,26
datasets/train/2297.npy,141,104,15
datasets/train/2298.npy,90,150,20
datasets/train/2299.npy,182,10,97
datasets/train/2300.npy,138,149,39
datasets/train/2301.npy,13,157,96
datasets/train/2302.npy,99,154,91
datasets/train/2303.npy,95,4,21
datasets/train/2304.npy,33,188,87
datasets/train/2305.npy,85,55,59
datasets/train/2306.npy,4,182,62
datasets/train/2307.npy,159,155,29
datasets/train/2308.npy,55,189,42
datasets/train/2309.npy,86,128,27
datasets/train/2310.npy,17,47,49
datasets/train/2311.npy,109,190,78
datasets/train/2312.npy,105,183,33
datasets/train/2313.npy,28,150,13
datasets/train/2314.npy,169,160,95
datasets/train/2315.npy,84,167,14
datasets/train/2316.npy,176,118,77
datasets/train/2317.npy,100,136,31
datasets/train/2318.npy,42,18,34
datasets/train/2319.npy,24,173,21
datasets/train/2320.npy,21,5,67
datasets/train/2321.npy,60,154,3
datasets/train/2322.npy,104,12,89
datasets/train/2323.npy,185,84,79
datasets/train/2324.npy,12,56,60
datasets/train/2325.npy,29,77,86
datasets/train/2326.npy,189,37,80
datasets/train/2327.npy,98,160,43
datasets/train/2328.npy,114,77,62
datasets/train/2329.npy,95,191,75
datasets/train/2330.npy,32,0,23
datasets/train/2331.npy,122,78,41
datasets/train/2332.npy,10,110,9
datasets/train/2333.npy,175,9,79
datasets/train/2334.npy,128,103,48
datasets/train/2335.npy,103,69,50
datasets/train/2336.npy,46,169,28
datasets/train/2337.npy,44,142,81
datasets/train/2338.npy,77,101,57
datasets/train/2339.npy,79,87,54
datasets/train/2340.npy,27,78,76
datasets/train/2341.npy,104,137,21
datasets/train/2342.npy,58,116,28
datasets/train/2343.npy,104,120,65
datasets/train/2344.npy,13,68,20
datasets/train/2345.npy,148,162,14
datasets/train/2346.npy,185,190,94
datasets/train/2347.npy,83,188,62
datasets/train/2348.npy,103,129,52
datasets/train/2349.npy,139,19,53
datasets/train/2350.npy,103,71,78
datasets/train/2351.npy,158,150,74
datasets/train/2352.npy,163,51,65
datasets/train/2353.npy,160,198,98
datasets/train/2354.npy,100,175,27
datasets/train/2355.npy,163,104,42
datasets/train/2356.npy,148,85,96
datasets/train/2357.npy,126,65,83
datasets/train/2358.npy,90,98,56
datasets/train/2359.npy,4,54,26
datasets/train/2360.npy,46,197,56
datasets/train/2361.npy,88,57,59
datasets/train/2362.npy,129,196,38
datasets/train/2363.npy,149,8,15
datasets/train/2364.npy,179,156,1
datasets/train/2365.npy,74,45,38
datasets/train/2366.npy,135,181,90
datasets/train/2367.npy,3,80,88
datasets/train/2368.npy,61,186,31
datasets/train/2369.npy,25,105,85
datasets/train/2370.npy,66,173,60
datasets/train/2371.npy,67,29,49
datasets/train/2372.npy,38,180,6
datasets/train/2373.npy,35,158,10
datasets/train/2374.npy,179,84,79
datasets/train/2375.npy,187,9,90
datasets/train/2376.npy,12,145,30
datasets/train/2377.npy,160,60,70
datasets/train/2378.npy,193,43,8
datasets/train/2379.npy,131,126,64
datasets/train/2380.npy,153,45,84
datasets/train/2381.npy,154,133,65
datasets/train/2382.npy,104,22,68
datasets/train/2383.npy,54,174,41
datasets/train/2384.npy,135,35,51
datasets/train/2385.npy,196,122,25
datasets/train/2386.npy,41,115,15
datasets/train/2387.npy,119,54,24
datasets/train/2388.npy,0,173,19
datasets/train/2389.npy,90,69,58
datasets/train/2390.npy,144,79,57
datasets/train/2391.npy,142,94,32
datasets/train/2392.npy,4,49,12
datasets/train/2393.npy,74,90,21
datasets/train/2394.npy,170,19,59
datasets/train/2395.npy,133,190,19
datasets/train/2396.npy,57,36,2
datasets/train/2397.npy,11,148,61
datasets/train/2398.npy,96,7,38
datasets/train/2399.npy,7,72,8
datasets/train/2400.npy,136,160,29
datasets/train/2401.npy,127,53,17
datasets/train/2402.npy,72,7,60
datasets/train/2403.npy,173,128,23
datasets/train/2404.npy,85,132,54
datasets/train/2405.npy,115,66,2
datasets/train/2406.npy,49,104,34
datasets/train/2407.npy,119,186,18
datasets/train/2408.npy,124,161,70
datasets/train/2409.npy,43,193,77
datasets/train/2410.npy,2,133,55
datasets/train/2411.npy,184,42,31
datasets/train/2412.npy,74,30,63
datasets/train/2413.npy,120,156,14
datasets/train/2414.npy,161,83,72
datasets/train/2415.npy,66,17,96
datasets/train/2416.npy,58,14,35
datasets/train/2417.npy,64,130,93
datasets/train/2418.npy,97,37,86
datasets/train/2419.npy,195,177,94
datasets/train/2420.npy,143,166,30
datasets/train/2421.npy,196,5,57
datasets/train/2422.npy,187,156,3
datasets/train/2423.npy,68,17,53
datasets/train/2424.npy,199,162,67
datasets/train/2425.npy,60,177,36
datasets/train/2426.npy,184,23,40
datasets/train/2427.npy,177,0,93
datasets/train/2428.npy,33,83,12
datasets/train/2429.npy,107,179,80
datasets/train/2430.npy,157,193,16
datasets/train/2431.npy,160,5,79
datasets/train/2432.npy,117,4,16
datasets/train/2433.npy,119,91,74
datasets/train/2434.npy,164,190,52
datasets/train/2435.npy,89,78,3
datasets/train/2436.npy,165,151,67
datasets/train/2437.npy,54,159,11
datasets/train/2438.npy,188,4,34
